image_page,level,chinese,english,code,confidence,malignant_primary,malignant_secondary,in_situ,benign,uncertain_or_unspecified
725,2,粘脂贮积症[粘脂贮积病],Mucolipidosis,,0.9995692372322083,,,,,
725,3,Ⅰ型,I,E77.1,0.9287275075912476,,,,,
725,3,Ⅱ型，Ⅲ型,"II, III",E77.0,0.9287594556808472,,,,,
725,3,IV 型,IV,E75.1,0.8503119349479675,,,,,
725,1,niǎn 捻,,,0.9886768460273743,,,,,
725,2,捻发音,Crepitus,,0.9980509877204895,,,,,
725,3,关节,joint,M24.8,0.9764102101325989,,,,,
725,4,膝,knee,M23.8,0.9686882495880127,,,,,
725,3,头部,caput,Q75.8,0.9892957806587219,,,,,
725,1,niǎn 碾,,,0.9556952118873596,,,,,
725,2,碾压,Mangled,T07,0.988778293132782,,,,,
725,3,特指部位-见损伤，按部位,specified site – see Injury by site,,0.9662888050079346,,,,,
726,1,niàn 念,,,0.9618890881538391,,,,,
726,2,念珠菌病，念珠菌性,"Candidiasis, candidal, Candidosis, Moniliasis",B37.9,0.9909566044807434,,,,,
726,3,败血症,septicemia,B37.7,0.9837415814399719,,,,,
726,3,播散性,disseminated,B37.8,0.9801744222640991,,,,,
726,3,擦烂,intertrigo,B37.2,0.9383755922317505,,,,,
726,3,肺,lung,B37.1+ J99.8*,0.9558663964271545,,,,,
726,3,肺炎,pneumonia,B37.1+ J17.2*,0.9623345732688904,,,,,
726,3,龟头炎,balanitis,B37.4+ N51.2*,0.9852612614631653,,,,,
726,3,甲,nails,B37.2,0.9437595009803772,,,,,
726,3,甲床炎,onychia,B37.2,0.9679325819015503,,,,,
726,3,甲沟炎,paronychia,B37.2,0.9621378779411316,,,,,
726,3,口腔,mouth,B37.0,0.994448184967041,,,,,
726,3,泌尿生殖器 NEC,urogenital site NEC,B37.4,0.9564444422721863,,,,,
726,3,脑膜炎,meningitis,B37.5+ G02.1*,0.9402994513511658,,,,,
726,3,尿道炎,urethritis,B37.4+ N37.0*,0.9438538551330566,,,,,
726,3,皮肤,skin,B37.2,0.9939765930175781,,,,,
726,3,全身性,systemic,B37.8,0.9564275741577148,,,,,
726,3,人类免疫缺陷病毒(HIV)病所致,resulting from HIV disease,B20.4,0.9754385352134705,,,,,
726,3,特指部位 NEC,specified site NEC,B37.8,0.9741342663764954,,,,,
726,3,外阴,vulva,B37.3+ N77.1*,0.9785592555999756,,,,,
726,3,外阴阴道炎,vulvovaginitis,B37.3+ N77.1*,0.9836342334747314,,,,,
726,3,先天性,congenital,P37.5,0.9509938955307007,,,,,
726,3,新生儿,neonatal,P37.5,0.9633969068527222,,,,,
726,3,心内膜炎,endocarditis,B37.6+ I39.8*,0.9619807600975037,,,,,
726,3,阴道,vagina,B37.3+ N77.1*,0.9861252903938293,,,,,
726,2,念珠菌疹,Candidid,L30.2,0.9998524785041809,,,,,
726,2,念珠状发(先天性),"Beaded hair, Monilethrix (congenital)",Q84.1,0.9783815741539001,,,,,
726,1,niǎo 鸟,,,0.9458664059638977,,,,,
726,2,鸟,Bird,,0.9998020529747009,,,,,
726,3,好鸟者病或好鸟者肺,fancier's disease or lung,J67.2,0.9785934090614319,,,,,
726,3,面,face,Q75.8,0.9669821262359619,,,,,
726,2,鸟氨酸代谢紊乱,Ornithine metabolism disorder,E72.4,0.9955477118492126,,,,,
726,2,鸟氨酸血症(Ⅰ型)(Ⅱ型),Ornithinemia (type I) (type II),E72.4,0.9866913557052612,,,,,
726,2,鸟疫,Ornithosis,A70,0.9997516870498657,,,,,
726,3,伴有肺炎,with pneumonia,A70+ J17.8*,0.9784885048866272,,,,,
727,1,niào 尿,,,0.9439032077789307,,,,,
727,2,尿，尿中,Urine,,0.9998229146003723,,,,,
727,3,漏出,extravasation,R39.0,0.9998201131820679,,,,,
727,3,排出，频繁,"discharge, excessive",R35,0.9930700659751892,,,,,
727,3,排泄,secretion,,0.9991220831871033,,,,,
727,4,不足,deficient,R34,0.9058731198310852,,,,,
727,4,过多,excessive,R35,0.9600616097450256,,,,,
727,3,失禁,incontinence,R32,0.9968815445899963,,,,,
727,4,非器质性原因.,nonorganic origin,F98.0,0.9841839075088501,,,,,
727,3,有脓,pus in,N39.0,0.9708743691444397,,,,,
727,3,有血(另见 血尿),blood in (see also Hematuria),R31,0.957988977432251,,,,,
727,3,潴留或停滞,retention or stasis,R33,0.9790887236595154,,,,,
727,4,心因性,psychogenic,F45.3,0.9387766122817993,,,,,
727,2,尿闭,"Ischuria, Urodialysis",R34,0.9816490411758423,,,,,
727,2,"尿闭,肾性(另见衰竭，肾)","Shutdown, renal (see also Failure, renal)",N19,0.9458703994750977,,,,,
727,3,后,following,,0.9723146557807922,,,,,
727,4,流产(随后发生),abortion (subsequent episode),O08.4,0.9589303731918335,,,,,
727,5,近期发生-见流产,current episode - see Abortion,,0.9680237174034119,,,,,
727,4,异位妊娠或葡萄胎妊娠,ectopic or molar pregnancy,O08.4,0.9659421443939209,,,,,
727,2,尿布皮炎,Jacquet's dermatitis,L22,0.9507485032081604,,,,,
727,2,尿道出血,Urethrorrhagia,N36.8,0.952802836894989,,,,,
727,2,尿道的 - 见情况,"Urethra, urethral - see condition",,0.9757454991340637,,,,,
727,2,尿道积水,Hydrourethra,N36.8,0.9851795434951782,,,,,
727,2,尿道结石病(伴有绞痛或感染),Urethrolithiasis (with colic or infection),N21.1,0.9887164235115051,,,,,
727,2,尿道口的 - 见情况,"Meatus, meatal - see condition",,0.970206618309021,,,,,
727,2,尿道口炎(另见尿道炎),"Meatitis, urethral (see also Urethritis)",N34.2,0.9813318848609924,,,,,
727,2,尿道旁管,Paraurethral duct,Q64.7,0.9999223947525024,,,,,
727,2,尿道旁裂,Paraspadias,Q54.9,0.9994764924049377,,,,,
727,2,尿道旁腺的-见情况,Skene's gland - see condition,,0.9971286058425903,,,,,
727,2,尿道旁腺炎(另见尿道炎),Skenitis (see also Urethritis),N34.2,0.9984328150749207,,,,,
727,2,尿道旁炎(另见尿道炎),Paraurethritis (see also Urethritis),N34.2,0.9963914155960083,,,,,
727,3,淋球菌性(急性)(慢性)(伴有脓肿),gonococcal (acute)(chronic) (with abscess),A54.1,0.9808977246284485,,,,,
727,2,尿道膀胱三角区炎,Urethrotrigonitis,N30.3,0.9996646046638489,,,,,
727,2,尿道膨出,Urethrocele,,0.9999064803123474,,,,,
727,3,男性,male,N36.3,0.9406149387359619,,,,,
727,3,女性,female,N81.0,0.96843421459198,,,,,
727,4,伴有,with,,0.7752847075462341,,,,,
727,5,膀胱膨出,cystocele,N81.1,0.975167989730835,,,,,
727,5,子宫脱垂-见脱垂，子宫,"prolapse of uterus - see Prolapse, uterus",,0.9426188468933105,,,,,
727,2,尿道球腺炎(另见尿道炎),Cowperitis (see also Urethritis),N34.2,0.9869028329849243,,,,,
727,2,尿道上裂(女性)(男性),Epispadias (female) (male),Q64.0,0.9811634421348572,,,,,
727,2,尿道痛,Urethralgia,R39.8,0.9533583521842957,,,,,
727,2,尿道狭窄(另见狭窄，尿道),"Ankylurethria (see also Stricture, urethra)",N35.9,0.9873983860015869,,,,,
728,2,尿道下裂,Hypospadias,Q54.9,0.9999676942825317,,,,,
728,3,冠部,coronal,Q54.0,0.9483087658882141,,,,,
728,3,龟头(部),"balanic, glandular",Q54.0,0.9811583757400513,,,,,
728,3,会阴,perineal,Q54.3,0.9553868174552917,,,,,
728,3,特指的 NEC,specified NEC,Q54.8,0.9573602676391602,,,,,
728,3,阴茎,penile,Q54.1,0.9827409386634827,,,,,
728,3,阴茎阴囊,penoscrotal,Q54.2,0.9953325986862183,,,,,
728,2,尿道腺炎(另见 尿道炎),Littritis (see also Urethritis),N34.2,0.9814363121986389,,,,,
728,2,尿道炎(前)(后),Urethritis (anterior) (posterior),N34.2,0.9870813488960266,,,,,
728,3,非淋球菌性,nongonococcal,N34.1,0.9767338633537292,,,,,
728,4,赖特[莱特尔]病,Reiter's,M02.3,0.9831283688545227,,,,,
728,3,非特异性,nonspecific,N34.1,0.9955254793167114,,,,,
728,3,非性病性,nonvenereal,N34.1,0.9665140509605408,,,,,
728,3,结石性,calculous,N21.1,0.9704636335372925,,,,,
728,3,绝经后期,postmenopausal,N34.2,0.9946020841598511,,,,,
728,3,赖特[莱特尔]病,Reiter's,M02.3,0.9959381222724915,,,,,
728,3,淋球菌性,gonococcal,A54.0,0.9858600497245789,,,,,
728,4,伴有脓肿(副腺)(尿道周),with abscess (accessory gland) (periurethral),A54.1,0.9807451367378235,,,,,
728,3,毛滴虫性或由于(阴道)毛滴虫引起的,trichomonal or due to Trichomonas (vaginalis),A59.0+ N37.0*,0.9775136709213257,,,,,
728,3,念珠菌性,candidal,B37.4+ N37.0*,0.9833056330680847,,,,,
728,3,双球菌性(淋球菌性),diplococcal (gonococcal),A54.0,0.9727899432182312,,,,,
728,4,伴有脓肿(副腺)(尿道周),with abscess (accessory gland) (periurethral),A54.1,0.9874661564826965,,,,,
728,3,特指的NEC,specified NEC,N34.2,0.9747737050056458,,,,,
728,3,性病性NEC(非淋球菌性),venereal NEC (nongonococcal),A64+ N37.0*,0.9807690382003784,,,,,
728,3,衣原体性,chlamydial,A56.0,0.9923068881034851,,,,,
728,2,尿道液溢,Urethrorrhea,R36,0.9873263835906982,,,,,
728,2,尿道造口,Urethrostomy,,0.9998584985733032,,,,,
728,3,维护,attention to,Z43.6,0.9894368052482605,,,,,
728,3,状态,status,Z93.6,0.9604161381721497,,,,,
728,2,尿道周的-见情况,Periurethral - see condition,,0.9980902075767517,,,,,
728,2,尿道周炎(坏疽性)(另见尿道炎),Periurethritis (gangrenous) (see also Urethritis),N34.2,0.9960761070251465,,,,,
728,2,尿毒症(昏迷),"Uremia, uremic, Urinemia (coma)",N19,0.9942362308502197,,,,,
728,3,并发高血压(另见高血压，肾性),"complicating hypertension (see also Hypertension, kidney)",I12.0,0.9575175642967224,,,,,
728,3,高血压性(另见高血压，肾性),"hypertensive (see also Hypertension, kidney)",I12.0,0.9821223020553589,,,,,
728,3,后,following,,0.9834733009338379,,,,,
728,4,流产(随后发生),abortion (subsequent episode),O08.4,0.962824821472168,,,,,
728,4,异位妊娠或葡萄胎妊娠,ectopic or molar pregnancy,O08.4,0.9655926823616028,,,,,
728,3,慢性(另见衰竭，肾，慢性),"chronic (see also Failure, renal, chronic)",N18.9,0.9878439903259277,,,,,
728,3,母体NEC，影响到胎儿或新生儿,"maternal NEC, affecting fetus or newborn",P00.1,0.9871684908866882,,,,,
728,3,肾前,prerenal,R39.2,0.980518639087677,,,,,
728,3,肾外,extrarenal,R39.2,0.9906717538833618,,,,,
728,3,先天性,congenital,P96.0,0.9822030067443848,,,,,
728,3,新生儿,newborn,P96.0,0.9482824206352234,,,,,
729,2,尿关节炎，传染性(赖特[莱特尔]病),"Uroarthritis, infectious (Reiter's)",M02.3,0.9837349057197571,,,,,
729,2,尿汗症,"Urhidrosis, uridrosis",L74.8,0.9637835621833801,,,,,
729,2,尿黑酸1，2-二氧化酶缺乏,"Homogentisate l,2-dioxygenase deficiency",E70.2,0.9810994863510132,,,,,
729,2,尿黑酸尿,"Alcaptonuria,Alkaptonuria",E70.2,0.9906173944473267,,,,,
729,2,尿流缓慢,"Slowing, urinary stream",R39.1,0.9571048617362976,,,,,
729,2,尿路病,Uropathy,N39.9,0.9585703611373901,,,,,
729,3,反流性,reflux,N13.9,0.9691417813301086,,,,,
729,4,特指的 NEC,specified NEC,N13.8,0.9479916095733643,,,,,
729,3,梗阻性,obstructive,N13.9,0.9685513377189636,,,,,
729,4,特指的 NEC,specified NEC,N13.8,0.9666478037834167,,,,,
729,3,膀胱输尿管，与反流有关,"vesicoureteral, reflux-associated",N13.7,0.9968122243881226,,,,,
729,4,伴有肾盂肾炎(慢性),with pyelonephritis (chronic),N11.0,0.9882708191871643,,,,,
729,2,尿脓毒病,Urosepsis,N39.0,0.9958458542823792,,,,,
729,2,尿频(夜间),"Frequency of micturition, Pollakiuria (nocturnal)",R35,0.9982889294624329,,,,,
729,3,心因性,psychogenic,F45.3,0.9581988453865051,,,,,
729,2,尿沙(泌尿系)(另见 结石),Gravel (urinary) (see also Calculus),N20.9,0.9769877195358276,,,,,
729,2,尿石病(另见结石，泌尿道),"Urolithiasis (see also Calculus, urinary)",N20.9,0.9977231025695801,,,,,
729,2,尿素,Urea,,0.9994046688079834,,,,,
729,3,血中，高(另见尿毒症),"blood, high (see also Uremia)",N19,0.9811585545539856,,,,,
729,3,循环代谢紊乱,cycle metabolism disorder,E72.2,0.9942286014556885,,,,,
729,2,尿酸尿,Uricosuria,R82.9,0.9919779300689697,,,,,
729,2,尿酸血症(无症状),"Uricacidemia, Uricemia (asymptomatic)",E79.0,0.9863865971565247,,,,,
729,2,尿酸盐尿,Lithuria,R82.9,0.9507040977478027,,,,,
729,2,尿酸盐血症,Lithemia,E79.0,0.9854474663734436,,,,,
729,2,尿中管型,Casts in urine,R82.9,0.9929564595222473,,,,,
729,1,niè 颞,,,0.9115933179855347,,,,,
729,2,颞的 - 见情况,"Temple, Temporal - see condition",,0.966367781162262,,,,,
729,2,颞蝶的 - 见情况,Temporosphenoidal - see condition,,0.97287917137146,,,,,
729,1,níng 凝,,,0.9493336081504822,,,,,
729,2,凝结物，结石-另见结石,Concretion - see also Calculus,,0.9953927397727966,,,,,
729,3,包皮(男性),prepuce (male),N47,0.9879708290100098,,,,,
729,3,扁桃体,tonsil,J35.8,0.9729342460632324,,,,,
729,3,结膜,conjunctiva,H11.1,0.959446907043457,,,,,
729,3,精囊,seminal vesicle,N50.8,0.9865160584449768,,,,,
729,3,阑尾,appendicular,K38.1,0.9437148571014404,,,,,
729,3,泪道,lacrimalpassages,H04.5,0.9610271453857422,,,,,
729,3,泪小管,canaliculus,H04.5,0.9691178202629089,,,,,
729,3,眼睑,eyelid,H02.8,0.9463803172111511,,,,,
729,3,阴蒂,clitoris,N90.8,0.9480578899383545,,,,,
730,2,凝块肾,"Clump, kidney",Q63.1,0.9805192351341248,,,,,
730,2,凝血，血管内(弥漫性)(播散性)(另见去纤维蛋白),"Coagulation, intravascular (diffuse) (disseminated) (see also Defibrination)",D65,0.991822361946106,,,,,
730,3,胎儿或新生儿,fetus or newborn,P60,0.9769537448883057,,,,,
730,2,凝血障碍(另见缺陷，凝血),"Coagulopathy (see also Defect, coagulation)",D68.9,0.9977681636810303,,,,,
730,3,消耗性,consumption,D65,0.9871995449066162,,,,,
730,4,新生儿,newborn,P60,0.9298710227012634,,,,,
730,1,niú 牛,,,0.9927166700363159,,,,,
730,2,牛痘(全身性)(局部性),"Cowpox, Vaccinia (generalized) (localized)",B08.0,0.9955288767814636,,,,,
730,3,先天性,congenital,P35.8,0.9856829643249512,,,,,
730,3,眼睑,eyelid,B08.0+ H03.1*,0.941376805305481,,,,,
730,2,牛皮癣-现译名银屑病,Psoriasis,,0.9987233877182007,,,,,
730,2,牛心-见肥大，心脏,"Bovine heart - see Hypertrophy, cardiac",,0.9956936240196228,,,,,
730,2,牛眼(先天性),"Buphthalmia, buphthalmos (congenital)",Q15.0,0.9803835153579712,,,,,
730,1,niǔ 扭,,,0.9538992643356323,,,,,
730,2,扭曲鼻[鼻中隔偏曲],"Crooked septum, nasal",J34.2,0.9998202919960022,,,,,
730,2,扭伤，捩伤，劳损(关节)(韧带),"Sprain, strain (joint) (ligament)",T14.3,0.9964030981063843,,,,,
730,3,半月板,meniscus,,0.9657707214355469,,,,,
730,4,膝,knee,S83.6,0.9513557553291321,,,,,
730,5,伴有近期撕裂,with current tear,S83.2,0.9815269112586975,,,,,
730,5,陈旧性,old,M23.2,0.9826710224151611,,,,,
730,3,半月软骨(膝),semilunar cartilage (knee),S83.6,0.9761102795600891,,,,,
730,4,伴有近期撕裂,with current tear,S83.2,0.9922487735748291,,,,,
730,4,陈旧性,old,M23.2,0.9756432771682739,,,,,
730,3,背部,back,T09.2,0.9772806763648987,,,,,
730,3,鼻,nose,S03.5,0.961615800857544,,,,,
730,3,髌骨,patella,S83.6,0.9648651480674744,,,,,
730,3,尺肱关节,ulnohumeral,S53.4,0.989060640335083,,,,,
730,3,耻骨股骨,pubofemoral,S73.1,0.981853187084198,,,,,
730,3,耻骨联合,symphysis pubis,S33.7,0.9977474808692932,,,,,
730,3,骶(椎),sacral (spine),S33.7,0.9701808094978333,,,,,
730,3,骶骨结核,sacrotuberous,S33.7,0.9876947402954102,,,,,
730,3,骶髂(区),sacroiliac (region),S33.7,0.9833558201789856,,,,,
730,4,关节,joint,S33.6,0.9259145259857178,,,,,
730,4,慢性或陈旧性,chronic or old,M53.2,0.9674172401428223,,,,,
730,3,骶尾,sacrococcygeal,S33.7,0.9881645441055298,,,,,
730,3,多发性,multiple,T03.9,0.9589260220527649,,,,,
730,4,颈部伴有,neck with,,0.8763450980186462,,,,,
730,5,身体其他部位NEC,other body regions NEC,T03.8,0.9829612970352173,,,,,
730,5,头部,head,T03.0,0.9402632117271423,,,,,
731,4,躯干,trunk,T03.1,0.9249580502510071,,,,,
731,4,身体部位 NEC,body regions NEC,T03.8,0.943190336227417,,,,,
731,4,特指的 NEC,specified NEC,T03.8,0.9808157682418823,,,,,
731,4,头部伴有,head with,,0.8695230484008789,,,,,
731,5,颈部,neck,T03.0,0.9736950993537903,,,,,
731,5,身体其他部位,other body regions,T03.8,0.9705870747566223,,,,,
731,4,胸部伴有下背和骨盆,thorax with lower back and pelvis,T03.1,0.9738010764122009,,,,,
731,4,肢,limb,,0.7383818626403809,,,,,
731,5,上,upper,T03.2,0.8910357356071472,,,,,
731,6,伴有,with,,0.788820743560791,,,,,
731,7,下肢,lower limb(s),T03.4,0.9439913034439087,,,,,
731,6,胸部、下背和骨盆,"thorax, lower back and pelvis",T03.8,0.9758442044258118,,,,,
731,4,下,lower,T03.3,0.9063645005226135,,,,,
731,5,伴有,with,,0.751343846321106,,,,,
731,6,上肢,upper limb(s),T03.4,0.963409423828125,,,,,
731,7,胸部、下背和骨盆,"thorax, lower back and pelvis",T03.8,0.9902476072311401,,,,,
731,3,腓副韧带，膝,"fibular collateral, knee",S83.4,0.9954102635383606,,,,,
731,3,腓跟韧带,fibulocalcaneal,S93.4,0.9936903119087219,,,,,
731,3,跗骨,tarsal,S93.6,0.9955203533172607,,,,,
731,3,跗骨间,midtarsal,S93.6,0.9751034379005432,,,,,
731,3,跗跖,tarsometatarsal,S93.6,0.9420952200889587,,,,,
731,3,跟腱,Achilles tendon,S86.0,0.9590124487876892,,,,,
731,3,跟腓(韧带),calcaneofibular,S93.4,0.9499818086624146,,,,,
731,3,股骨头,"femur, head",S73.1,0.9242912530899048,,,,,
731,3,骨盆NEC,pelvis NEC,S33.7,0.9506272673606873,,,,,
731,3,颌(关节盘)(软骨),jaw (articular disk) (cartilage),S03.4,0.9781928658485413,,,,,
731,3,踝,ankle,S93.4,0.9714276194572449,,,,,
731,3,喙锁,coracoclavicular,S43.7,0.9964877963066101,,,,,
731,3,喙肱,coracohumeral,S43.4,0.975289523601532,,,,,
731,3,环甲软骨关节,cricothyroid articulation,S13.5,0.9905176758766174,,,,,
731,3,环韧带，髋,"orbicular, hip",S73.1,0.9912245869636536,,,,,
731,3,环杓软骨关节或韧带,cricoarytenoid articulation or ligament,S13.5,0.9883734583854675,,,,,
731,3,寰椎、寰枢、寰枕,"atlas, atlanto-axial, atlanto-occipital",S13.4,0.9898791909217834,,,,,
731,3,回旋套(肌腱),rotator cuff (tendon),S46.0,0.9891095161437988,,,,,
731,4,关节囊,capsule,S43.4,0.9676200747489929,,,,,
731,3,脊椎,"spine, vertebra",T09.2,0.9523616433143616,,,,,
731,4,骶,sacral,S33.7,0.9369629621505737,,,,,
731,4,颈,cervical,S13.4,0.965397834777832,,,,,
731,4,尾,coccyx,S33.7,0.9416075944900513,,,,,
731,4,胸,thoracic,S23.3,0.9746205806732178,,,,,
731,4,腰,lumbar,S33.5,0.9548859596252441,,,,,
731,3,甲状软骨或甲状腺区,thyroid cartilage or region,S13.5,0.994403064250946,,,,,
732,3,肩关节,shoulder joint,S43.4,0.9637557864189148,,,,,
732,4,板,blade,S43.7,0.9602576494216919,,,,,
732,4,带NEC,girdle NEC,S43.7,0.9553690552711487,,,,,
732,3,肩锁关节或韧带,acromioclavicular joint or ligament,S43.5,0.9516920447349548,,,,,
732,3,肩胛骨,scapula(r),S43.7,0.9749530553817749,,,,,
732,3,剑突软骨,xiphoid cartilage,S23.4,0.9921314120292664,,,,,
732,3,脚趾,toe(s),S93.5,0.9831278920173645,,,,,
732,3,胫侧，膝,"tibial collateral, knee",S83.4,0.9837083220481873,,,,,
732,3,胫骨(近端),tibia (proximal end),S83.6,0.9850776195526123,,,,,
732,3,胫腓韧带,tibiofibular,,0.9746066331863403,,,,,
732,4,上,superior,S83.6,0.876130223274231,,,,,
732,4,远侧,distal,S93.4,0.9637690186500549,,,,,
732,3,颈、颈背、颈胸,"cervical, cervicodorsal, cervicothoracic",S13.4,0.9878713488578796,,,,,
732,3,颈部NEC,neck NEC,S13.6,0.9688614010810852,,,,,
732,3,距腓,talofibular,S93.4,0.9946526288986206,,,,,
732,3,髋,hip,S73.1,0.9733654856681824,,,,,
732,3,阔韧带,broad ligament,S37.8,0.9563394784927368,,,,,
732,3,肋骨(胸廓),rib (cage),S23.4,0.9765825867652893,,,,,
732,3,肋软骨,costal cartilage,S23.4,0.9958640336990356,,,,,
732,3,肋与肋软骨、肋软骨胸骨,"chondrocostal, chondrosternal",S23.4,0.987951397895813,,,,,
732,3,拇指,thumb,S63.6,0.9762203097343445,,,,,
732,3,内侧副韧带，踝,"internal collateral, ankle",S93.4,0.9973074197769165,,,,,
732,3,内侧副韧带，膝,"medial collateral, knee",S83.4,0.9925114512443542,,,,,
732,3,颞下颌,temporomandibular,S03.4,0.9648717045783997,,,,,
732,3,髂股,iliofemoral,S73.1,0.9736288785934448,,,,,
732,3,前纵(韧带)，颈部,"anterior longitudinal, cervical",S13.4,0.985918402671814,,,,,
732,3,桡腕,radiocarpal,S63.5,0.9871957302093506,,,,,
732,3,桡肱,radiohumeral,S53.4,0.9421643018722534,,,,,
732,3,软骨,cartilage,,0.9516925811767578,,,,,
732,4,半月(膝),semilunar (knee),S83.6,0.9901511073112488,,,,,
732,5,伴有近期撕裂,with current tear,S83.2,0.9868676066398621,,,,,
732,4,甲状腺区,thyroid region,S13.5,0.9737752676010132,,,,,
732,4,剑突,xiphoid,S23.4,0.9854696393013,,,,,
732,4,肋,costal,S23.4,0.9538919925689697,,,,,
732,3,三角肌，踝,"deltoid, ankle",S93.4,0.9671202301979065,,,,,
732,3,十字韧带，膝,"cruciate, knee",S83.5,0.9963245391845703,,,,,
732,3,手,hand,S63.7,0.9555267095565796,,,,,
732,3,手指,finger(s),S63.6,0.9919618964195251,,,,,
732,3,外侧副韧带，膝,"lateral collateral, knee",S83.4,0.9896870255470276,,,,,
732,3,腕(楔骨)(舟骨)(半月骨),wrist (cuneiform) (scaphoid) (semilunar),S63.5,0.9476356506347656,,,,,
732,3,腕骨,carpal,S63.5,0.9599257111549377,,,,,
732,3,腕骨间,midcarpal,S63.7,0.993056058883667,,,,,
733,3,腕掌,carpometacarpal,S63.7,0.9797613024711609,,,,,
733,3,尾骨,coccyx,S33.7,0.9631391167640686,,,,,
733,3,无名,innominate,,0.9575956463813782,,,,,
733,4,耻骨联合,pubic junction,S33.7,0.9653864502906799,,,,,
733,4,骶骨联合,sacral junction,S33.6,0.9910764694213867,,,,,
733,4,髋臼,acetabulum,S73.1,0.9545804858207703,,,,,
733,3,膝NEC,knee NEC,S83.6,0.9654749631881714,,,,,
733,4,髌骨韧带,patellar ligament,S76.1,0.9702670574188232,,,,,
733,4,胫腓关节和韧带，上,"tibiofibular joint and ligament, superior",S83.6,0.9727691411972046,,,,,
